     id  bayes.attenuation.E_BVs  bayes.attenuation.E_BVs_err  bayes.sfh.age_main  bayes.sfh.age_main_err  bayes.universe.redshift  bayes.universe.redshift_err         bayes.sfh.sfr     bayes.sfh.sfr_err  bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.stellar.m_star  bayes.stellar.m_star_err  bayes.stellar.m_star_old  bayes.stellar.m_star_old_err  bayes.stellar.m_star_young  bayes.stellar.m_star_young_err     bayes.hst.wfc.F814W  bayes.hst.wfc.F814W_err   bayes.jwst.miri.F770W  bayes.jwst.miri.F770W_err  bayes.jwst.nircam.F115W  bayes.jwst.nircam.F115W_err  bayes.jwst.nircam.F150W  bayes.jwst.nircam.F150W_err  bayes.jwst.nircam.F277W  bayes.jwst.nircam.F277W_err  bayes.jwst.nircam.F444W  bayes.jwst.nircam.F444W_err      bayes.subaru.hsc.g  bayes.subaru.hsc.g_err      bayes.subaru.hsc.i  bayes.subaru.hsc.i_err      bayes.subaru.hsc.r  bayes.subaru.hsc.r_err      bayes.subaru.hsc.z  bayes.subaru.hsc.z_err    bayes.vista.vircam.H  bayes.vista.vircam.H_err    bayes.vista.vircam.J  bayes.vista.vircam.J_err   bayes.vista.vircam.Ks  bayes.vista.vircam.Ks_err    bayes.vista.vircam.Y  bayes.vista.vircam.Y_err     best.chi_square  best.reduced_chi_square  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.sfh.integrated            best.sfh.sfr    best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young      best.hst.wfc.F814W    best.jwst.miri.F770W      best.hst.wfc.F606W  best.jwst.nircam.F115W  best.jwst.nircam.F150W  best.jwst.nircam.F277W  best.jwst.nircam.F444W  best.jwst.nircam.F090W  best.jwst.nircam.F200W  best.jwst.nircam.F356W  best.jwst.nircam.F410M     best.cfht.megacam.u       best.subaru.hsc.g       best.subaru.hsc.r       best.subaru.hsc.i       best.subaru.hsc.z       best.subaru.hsc.y     best.vista.vircam.Y     best.vista.vircam.J     best.vista.vircam.H    best.vista.vircam.Ks  best.subaru.suprime.IB427  best.subaru.suprime.IB505  best.subaru.suprime.IB574  best.subaru.suprime.IB709  best.subaru.suprime.IB827  best.subaru.suprime.NB711  best.subaru.suprime.NB816   best.spitzer.irac.ch1   best.spitzer.irac.ch2   best.spitzer.irac.ch3 
 756380   0.00010535059818810472         0.002293075445477906   502.9300478488437      153.51434078779752        4.886440653181391          0.05468738378348744     8.662237558177319    0.7369106741683397     8.911342843716904        0.7847848303970796    1341480868.1067803        182620743.34541285         318961965.5240649             355091731.2267186          1022518902.5827143               346794087.6820407  0.00026468232990314747    1.476150096276746e-05  0.00022500100890309805      1.861017693230172e-05   0.00024551349894301315       1.2092829502546779e-05   0.00021118465794058862       1.1460031382729137e-05    0.0002560877659669794        3.816412942831733e-06   0.00023358351344739958        6.531443403306729e-06  1.5321134350957912e-06  1.5640763586340685e-06   0.0002472088120061934  1.6120817255734896e-05   7.469459830666298e-05   7.188076660580413e-06    0.000266846619048839  1.5522437076346976e-05  0.00020219135189544969    1.1153630537700421e-05   0.0002379970019459628    1.2976080743443194e-05  0.00019670142400101252      7.430220251366292e-06  0.00026086701042250695    1.2719630897981482e-05   462.6451422275759       15.421504740919197                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0              0.25              1000.0             5000.0       130.32335910471255               1.0                     0.004                                 1000.0  1232.9804272578322              1.442754521402491e+27       4.899999999999999                     0.0   1701248752.9953473       8.981741428176804      8.741861704872685       8.959884494358871  4.1226798383636687e+37    6.49317262492997e+36                      0.0       6.49317262492997e+36                     0.0  4.1226798383636687e+37   448972029.4442227                     0.0         448972029.4442227    1252276783.347111                      0.0          1252276783.347111  1.8136210455485746e+54                     0.0   1.8136210455485746e+54  0.00027316643455861883   0.0002129619496795259   5.345635376315773e-05  0.00024859170124400014   0.0002115826199726698   0.0002559787491531308  0.00023049319994280208  0.00027912993971284083  0.00018329904540592917  0.00023736996056915153  0.00023207239380348334   1.804407085039639e-08  1.1642371781637547e-06   7.782844841653568e-05   0.0002536607330471423    0.000277450196229395  0.00026843412168926865   0.0002663580681886665  0.00023939220742537047  0.00020152287756727347  0.00019442207644478873      6.862306723190409e-09      5.033778007258361e-07     5.7884477725982176e-05      7.803558693191618e-05      0.0002891909187711117     4.7400983330851255e-05     0.00029894408450934634   0.0002373318056972203  0.00022989523732393238  0.00023046015066580756 
 756650     0.041252517645952655          0.07609412740583986   638.4121940435969      283.46139615484157        4.857373836413951          0.21089637878065903    4.0825687322174495     6.926329020364311     3.818633778403277         4.494411705422063    2476155662.9966745            577645317.3827        1086976148.4806828            1227987871.7081819          1389179514.5159974              1189117009.1693914  5.4591651526756915e-05     9.88687893528684e-06  0.00021981318619183278      3.962261865293574e-05    6.268209173106241e-05        9.819547488836886e-06    6.318574506439885e-05        7.971057525149205e-06   0.00016867384837249684        6.603105151777864e-06    0.0001960935660981501         7.74098598278272e-06   7.797606977758002e-07   1.329300986696277e-06   4.995629996140645e-05  1.0477394720633855e-05  1.3189882824892075e-05   5.184279367671832e-06   6.072890026509471e-05  1.0287442271888786e-05     6.7399173332672e-05     8.682209103832503e-06    6.16201175485674e-05    1.0466304036450702e-05    9.70285591664909e-05     1.4278217004553776e-05    6.35423376820844e-05     9.497108060780189e-06  162.47462568608051        5.415820856202684                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0              100.0       312.38956684715436               1.0                     0.004                                  100.0  1232.9804272578322              1.442754521402491e+27       4.899999999999999                     0.0   3177683335.6877084      1.1248227865289038     1.7007548386801876      1.1662718400525507   1.255991973958258e+37   8.315908569277021e+35    5.325656124913888e+33      8.262652008027884e+35   6.953169592682587e+36   5.606750146899995e+36  1071269478.5251647      1033564391.3109511         37705087.21421355   2106413865.0270407       1974043460.5087373          132370404.5183035   2.320262748770634e+53   9.458462610657862e+50   2.3108042861599764e+53   5.623139234947612e-05  0.00018531066389394012   8.553005801744204e-06   6.394134113290584e-05   6.139597321578654e-05  0.00017377607522611134  0.00019122823090689725   6.352626680613665e-05   7.596242448341298e-05  0.00018328459404595712  0.00018727072734261343  2.3380321189945677e-09   1.508584540483255e-07  1.2466564038515566e-05   5.010685872821435e-05   6.327227063955393e-05   6.343324268662602e-05   6.393471650010826e-05   6.390550695817809e-05    6.45066136824192e-05   9.316308235236892e-05      8.780347174674526e-10      6.457956409425452e-08        8.3429192300697e-06     1.2270978393690758e-05      6.346813763171001e-05      6.952204978326085e-06      6.439249052208743e-05  0.00018322695932522842   0.0001923927987338833   0.0002009475344080425 
 780261     0.009291955809347292         0.030392123061334642   781.9441220862385       1361.480900984642       1.9329057335973174            1.839540102014245   0.05611137021155338    0.0804891116506007  0.035831948024759676       0.04884089308712971    3418617.9976450913         4234724.651029997        294291.21216791106            1088111.4727843464          3124326.7854771796              4124522.3407176873   3.830024104119577e-06    7.826759087446524e-07  1.4120909274770308e-06      8.732583056825352e-07      3.8891227742257e-06        5.473385637959183e-07    3.831510288648157e-06       4.7130849777959303e-07    3.525960055938286e-06       3.3293539520511023e-07   2.3495764553325233e-06        3.799593615335055e-07  2.6285994152707784e-06   1.820277601896701e-06  3.7383341656781037e-06   9.224225398927036e-07  3.0749587104121634e-06  1.4451804693437155e-06   4.028459470147249e-06   7.476113367122186e-07  3.7619358237181124e-06    4.5985829000445013e-07   3.869275998650142e-06      5.07558400127219e-07   3.590173701519421e-06       4.92065095016763e-07   3.920211929131439e-06     6.249741024628154e-07   7.731999157861338      0.25773330526204463                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0               50.0         398.956223776456               1.0                     0.004                                 1000.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0   1310710.7878055505  1.2123887122909206e-05  3.333783290547652e-05  1.3163326237573068e-05  2.3885499252370142e+33   1.092114325628472e+31                      0.0      1.092114325628472e+31                     0.0  2.3885499252370142e+33  465708.92896911484                     0.0        465708.92896911484     845001.858926242                      0.0           845001.858926242  2.8997527857648728e+48                     0.0   2.8997527857648728e+48  3.6688556823087733e-06   8.083476077057094e-07   2.331025821831811e-06   4.154384690210163e-06   4.356120485612565e-06   3.918045969144886e-06  2.0158759754885816e-06   3.838448293376505e-06    4.03359171042974e-06  2.6909995922974237e-06  2.3354160141472406e-06   6.668447035388029e-07   1.028001789923064e-06   2.804141265705952e-06   3.601924367790372e-06   3.863159228919867e-06  3.9149579774141535e-06   3.975469529499509e-06   4.267253306509703e-06    4.22721340244507e-06  4.0366779538678985e-06      7.761409510262557e-07     1.1390128054547705e-06     2.2880484468077515e-06      3.586757285525631e-06      3.730028679349298e-06     3.6209667833079113e-06     3.7056050124004214e-06   2.684083974409666e-06   1.933561268550442e-06   1.373315693637858e-06 
 829990    0.0005570009373494601         0.005373636452714471  105.73113633946481       56.15444918869763        3.919498592867767          0.38632782772793783    1.2293435608423209   0.22940810149500784    0.7344518000503004       0.12512954180311936     60251228.59174753        11612159.390682142         351908.5419620577             4821127.405499726          59899320.049785495               10771768.56333745   4.092610458758628e-05   3.0040505589798657e-06   2.787196065209869e-05     2.8833845035498684e-06    3.608188638583836e-05        2.848763518345869e-06    3.010060826409765e-05       2.3006334157777743e-06    2.672650267526806e-05        7.619478660999615e-07    2.658911123954596e-05        1.102458549914042e-06  1.5495997990951814e-05   8.482674651507702e-06   4.138633617729715e-05   3.322154766011537e-06  3.5670510410427555e-05   8.414342465223148e-06   4.009574743840162e-05   2.930428941786586e-06  2.8432208844118057e-05    1.8072811028321176e-06   3.406250843509194e-05    2.7198564240643134e-06  3.0324707406723917e-05     1.1750390959001483e-06   3.857710667724692e-05     2.820205507896546e-06    37.4873300028957       1.2495776667631902                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         100.0               100.0              100.0               0.0               100.0             5000.0        32.00244279544092               1.0                      0.02                                  100.0  1731.4180370383476             1.0330908593092541e+27      3.6999999999999993                     0.0    61697271.03372185      1.2258964276848183     0.6169727103372186      1.1712072365758843   4.008627581502312e+36   5.823558204270446e+35                      0.0      5.823558204270446e+35                     0.0   4.008627581502312e+36  11157013.017767105                     0.0        11157013.017767105     50540254.4950729                      0.0           50540254.4950729  1.7666264457447172e+53                     0.0   1.7666264457447172e+53   4.224257525569288e-05  2.8960142620855593e-05   3.888877925784547e-05   3.723946651578079e-05   3.036209341139276e-05  2.6085060581857488e-05  2.7324725955844224e-05  4.1991742583785605e-05   3.136642690978119e-05  2.5258539941261726e-05  2.6591242953103345e-05   7.468536129060422e-07  2.1311236380491203e-05   4.298966466371475e-05   4.276204502312133e-05   4.125093938928309e-05  4.1228009263795384e-05   4.109906546845385e-05    3.48279151913935e-05   2.823879841227048e-05  3.0270637977967486e-05     3.8228086447370555e-06     3.1748588193433096e-05     3.6059764709675846e-05     4.3787363018412754e-05      4.371039649297696e-05      4.285211802778424e-05      4.348621892724486e-05  2.5250888948197802e-05  2.7633402760190367e-05  2.7513322492253956e-05 
 756994     0.014608800201711054         0.026910468740528732   819.6254674210645       240.3655473493485        4.937201809921562          0.12963661068219764     5.041217459495117    1.3695078672853398     5.432711955199456        1.6518062458293779    1921868555.5445561         277340785.1108472         747156520.4846514             782156783.9488887          1174712035.0599027               777759672.8851057  0.00012889775634520237    1.314371825834451e-05  0.00020772397011068123     2.1008450188028582e-05   0.00013224486912065807       1.3241914104080184e-05   0.00011981201735364726         9.90932986076982e-06    0.0001980750666348089       2.3305989296788728e-06   0.00020291048418617406        7.035640882157822e-06    7.13202010624589e-07  1.0955237534819463e-06   0.0001179144151630364  1.4187298808694583e-05   3.276762965293794e-05   6.505572357281382e-06  0.00013995888287843624  1.5120813930239575e-05  0.00011851380517794355     8.654219751454295e-06   0.0001285436982030151    1.4488499917027568e-05  0.00012872280092049427      8.518951035461792e-06  0.00013838005814642844    1.2312089478978538e-05  263.04750012981407        8.768250004327136      0.2575132102625519                           0.5                          0.1                    0.05    0.5200716678696636     0.20521767158809517                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0              300.0        207.9570430726947               1.0                     0.004                                  100.0  1232.9804272578322              1.442754521402491e+27       4.899999999999999   8.522315236423185e+36     2628400559.29685       5.570078240644078     5.9084112631264825       5.603214083695304   3.067068963932853e+37  4.0442369275229316e+36    4.431554346535556e+33      4.039805373176396e+36   6.144211864231077e+36  2.4526477775097455e+37   796756982.4574372       672186429.8736678        124570552.58376934    1831643614.319656       1365373003.1105335          466270611.2091225   1.129515277638709e+54  7.2859538586040954e+50   1.1287866822528484e+54  0.00011323573943826325   0.0002159150746333718  1.9152076808312866e-05  0.00011175974842114498  0.00010601247500899287  0.00019990096045148034  0.00021322444850899874   0.0001215863749461488  0.00011160827129672397  0.00020498839966441972  0.00020931957419648758   8.242526961999185e-09   4.994906074267949e-07   2.772227785740002e-05   0.0001031324596557587  0.00012085221396055122  0.00012006060282154355  0.00012021530188407792  0.00010560062529654404    0.000108444347373269  0.00012669482289323836      4.272533189067298e-09      3.135028359937926e-07     1.9268819506110896e-05      2.935972750158432e-05     0.00012254262016260975      1.757296351845562e-05     0.00012569017672851157  0.00020486602915118114    0.000214375129584615  0.00022717442772540028 
 757025     0.030490896347007135          0.03097934365743811   514.5596469640329       87.76969712234646        4.934576869167712          0.16006858843096117    2.0054549469498113    1.5209475293537895    2.9372761705137322        1.2318340193242878     3589874149.737338        471242763.00637263         1680871162.793268            1712591022.5617747           1909002986.944076               1714985117.521168   5.486943965794159e-05     7.98069527434217e-06    0.000284970995351831     2.5070345275528125e-05    7.070533034372017e-05       1.1600499117228288e-05      7.1542352965928e-05        8.469400026875402e-06   0.00022146697434065438         5.25575166639116e-06   0.00025554760040394673        8.566336276764886e-06  2.8384765968035377e-07   4.888294663546457e-07  4.8410125050009185e-05   7.655390246491426e-06  1.1122874376043005e-05  2.7855422706701226e-06   6.516624470259425e-05  1.0952567743784424e-05   7.681216502528706e-05       6.7566339779316e-06    7.08679654557057e-05    1.3021279856243571e-05  0.00011189782462676455     1.2525004327426842e-05    6.94277522586115e-05     9.998562072918395e-06   269.5235370438875        8.984117901462916      0.2566745479873904                           0.5                          0.1                    0.05    0.5193659794700333     0.20495565468535992                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0              100.0       313.03830228563635               1.0                      0.02                                 1000.0  1232.9804272578322              1.442754521402491e+27       4.899999999999999   4.539842954259771e+36    6118200041.851583       2.165694341638163     3.2745737148602485       2.245498895526539  1.9340306453159395e+37  1.0634817470698147e+36                      0.0     1.0634817470698147e+36                     0.0  1.9340306453159395e+37  2009904681.7666662                     0.0        2009904681.7666662    4108295353.381067                      0.0          4108295353.381067  3.2173522785999017e+53                     0.0   3.2173522785999017e+53   4.752529314095513e-05  0.00031384315482308785   6.325753970545834e-06   6.221463511988684e-05   6.490390572705125e-05  0.00022031770279847202  0.00026103611631111663   5.533285489152824e-05   8.805014992440907e-05   0.0002423986337237623   0.0002526044041810221   2.767380736824894e-09  1.6871213756765433e-07   9.155311067347522e-06   4.199129187583937e-05   5.384940693093252e-05  5.8619353808178483e-05   6.118031838909122e-05    6.19569307500328e-05   7.234992448595419e-05  0.00010856474802290261     1.4362098507493108e-09     1.0578490617916677e-07      5.647350662764713e-06     1.0000443128533329e-05      5.214426308963579e-05       5.76394815557321e-06     5.4118790513514755e-05  0.00024225216531535316   0.0002634160653218473   0.0003027143184634512 
 757212     0.009082344264742397           0.0271078766101195   767.1020781197267      1312.1710865941143       2.3106119191121564           1.9750782630391632    0.7014496209775944    0.8882493229068523    0.4770205270535738        0.5646883586809558    48606484.389665626        55704433.311310746         5423957.767642415             19908482.09457547           43182526.62202322              51357445.546524175    3.63443691231747e-05      5.8170531293867e-06   1.675637159283858e-05     1.0036211688359362e-05    3.793045272668794e-05        5.345780026175507e-06    3.730980977518631e-05        3.868103623760251e-06    3.533023540461496e-05       2.6655214907022856e-06    2.507777097170219e-05        4.876736684614154e-06  2.1824916806782103e-05  1.7331429084101197e-05   3.494361345350779e-05   7.320767746080587e-06   2.604657789058332e-05   1.337848742248043e-05   3.940014636352772e-05  7.5057949546028455e-06  3.6646199536621066e-05    3.7627344719288337e-06   3.774127675422612e-05    4.8056660615758215e-06   3.481894541178094e-05      4.144849106986703e-06    3.82183795697456e-05    6.0242065933064425e-06    9.38054183485173        0.312684727828391                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0               50.0         398.956223776456               1.0                     0.004                                 1000.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0   12785157.301694624  0.00011826087449383215  0.0003251895397212229   0.0001283999476670692  2.3298798484930604e+34   1.065288664326276e+32                      0.0      1.065288664326276e+32                     0.0  2.3298798484930604e+34   4542696.961884766                     0.0         4542696.961884766    8242460.340685863                      0.0          8242460.340685863  2.8285260064198957e+49                     0.0   2.8285260064198957e+49   3.578737388288946e-05    7.88492123137942e-06  2.2737687126485318e-05   4.052340321774217e-05   4.249120870282592e-05  3.8218068010758916e-05   1.966359908464581e-05   3.744164287180675e-05   3.934514386274079e-05  2.6249004285621834e-05   2.278051068440493e-05    6.50464962207234e-06  1.0027509281887325e-05  2.7352629971290328e-05   3.513450111149826e-05  3.7682682467218076e-05   3.818794659847555e-05   3.877819863514051e-05   4.162436540348129e-05   4.123380138541276e-05  3.9375248221532435e-05       7.57076560251038e-06       1.11103517433963e-05       2.23184699313507e-05       3.49865557872005e-05      3.638407789803581e-05      3.532024786819016e-05      3.614584042663421e-05  2.6181546793583158e-05   1.886067101978339e-05  1.3395828684253333e-05 
 757435     0.016500454553428773          0.03504372254595719  1199.4028034560165      1601.7972692013136        1.660271326111244           1.7145778911383425    0.3470765770542307    0.6209977089086199    0.3003017422289256       0.48313529432336527    47401731.139637694          74914658.8417614        12336098.198841764             34959888.87043693          35065632.940795965              60947771.420610815   3.226011207490112e-05   1.9973435244830708e-06  1.4454697567347992e-05       9.72702564144794e-06     3.32452847853686e-05        4.064333122618217e-06    3.460122110439752e-05        4.860616207742741e-06    3.674418027847654e-05       3.6427519902843983e-06   2.4347636362840375e-05        5.339885419554158e-06  2.0393925100666643e-05  1.2370845508040067e-05  3.1609405156723345e-05   3.048239245543787e-06  2.4697849303600217e-05   9.137199997314487e-06   3.353068084508922e-05   4.770601102271193e-06   3.492348928933347e-05     5.036334632599416e-06   3.350299254345253e-05    4.2052369579647766e-06  3.5476477378956546e-05      4.747694662026949e-06   3.308792479751859e-05      3.95168237009622e-06   7.815021462227523      0.26050071540758407                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0               0.0               100.0               50.0       399.11240835713346               1.0                      0.02                                 1000.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0   14003868.688133292  0.00012953378032634185  0.0003561873745899792  0.00014063933389810488  1.9269919278381116e+34   7.613583285585481e+31                      0.0      7.613583285585481e+31                     0.0  1.9269919278381116e+34   4826300.342470321                     0.0         4826300.342470321    9177568.345245054                      0.0          9177568.345245054  2.1789624930909177e+49                     0.0   2.1789624930909177e+49   3.158425305300357e-05   8.963802076623028e-06  1.9086230034700266e-05    3.53935012943677e-05    3.98796188927671e-05  4.0853106476808676e-05  2.1263493566579266e-05  3.3034742298605425e-05  4.0038444544672875e-05  2.7958957296230275e-05   2.450339625724955e-05   4.153593768143619e-06  7.1973589699840935e-06  2.3433012635539774e-05   3.102507227878637e-05   3.334995015032755e-05   3.363608274321619e-05   3.415825840765639e-05  3.6268222324865636e-05  3.9990937376627553e-05   4.054926334562405e-05      5.091857625986738e-06      8.128418155992069e-06     1.7900266956362247e-05      3.136317572546114e-05      3.205719341176184e-05      3.178364099702916e-05     3.1854605376620995e-05  2.7890627682215048e-05  2.0517167533925494e-05  1.5176611064865507e-05 
 781608    0.0034625180464730155         0.013667573152737875  474.88178651220636       970.3071783851102       1.9449624676871613           1.0165051800566076   0.12777038346429712    0.1326533396586857   0.10208140729863616       0.09383126344175356    11475163.919112451        10208746.129558466        1761435.7529195566             4528893.932897976           9713728.166192923                9170605.88333311   1.096517242599832e-05   2.0991171472622164e-06   6.205222398125192e-06      2.753410035080919e-06    9.988904153303903e-06        1.381869182564633e-06     9.97466155429141e-06        8.531111140137048e-07     1.03078469522356e-05        4.848471951367972e-07    9.599467146561101e-06        8.995752667895063e-07  1.1154800361841176e-05  3.1089607159535072e-06  1.0872589599609587e-05   2.326596382920858e-06   1.108427692565958e-05  2.0339175064655262e-06  1.1245399941896487e-05  1.7591524102221657e-06  1.0136610239576823e-05      7.69914362672549e-07   9.667244735402794e-06    1.2490753530176563e-06  1.0491260469440038e-05      6.697158984459753e-07  1.0574124289525809e-05    1.5360011030321969e-06   55.98472540390007       1.8661575134633357                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         100.0               100.0              100.0              0.25              1000.0              100.0        40.54385092514443               1.0                      0.02                                  100.0   5579.126613826811             2.3225037300877496e+26      1.0999999999999999                     0.0   3135480.7030951837     0.04042529642387154    0.03135480703095185     0.04039372062227423   1.481175921931183e+35  1.9502676533576546e+34                      0.0     1.9502676533576546e+34                     0.0   1.481175921931183e+35   627303.0584493144                     0.0         627303.0584493144   2508177.5236171656                      0.0         2508177.5236171656   5.913313635795697e+51                     0.0    5.913313635795697e+51  1.0430119559183573e-05   3.852136899287564e-06  1.1384537977061624e-05   9.861748880205745e-06   9.380006967426903e-06   1.051782630639776e-05   8.942982021002763e-06  1.1265824879436247e-05  1.0370802705336581e-05  1.1043836590852387e-05    9.91689791167792e-06   1.395467756457408e-05  1.2923899187269046e-05  1.1032265424563457e-05    1.01090850994529e-05  1.1338835781529202e-05  1.0914069847808516e-05  1.0492520780512615e-05   9.541852790459494e-06   9.538182136962897e-06  1.0596593930662437e-05     1.3642903165932937e-05     1.2366486629374454e-05      1.149469590163068e-05      9.837743377721629e-06     1.1460304931489957e-05      9.773855689938271e-06     1.1397703358457268e-05  1.1116459105742604e-05   8.624684319120044e-06   5.678957565321154e-06 
 781845     0.005701916780782163         0.023723910447824834  469.74184932352074      415.21787026812564        4.676348898690491           0.6060570517214195    2.9698261784372084    1.1145858004316203     2.575743061868123        0.6308758752160625     405812919.7042898        200919670.91677925         100479277.1941841             174427148.2132721           305333642.5101063              177567458.08194542   8.348413849917165e-05   1.8456346860564923e-05   7.099380515077583e-05      1.332593342402312e-05    7.729180251626636e-05       1.3538500098244803e-05     6.72524783078972e-05        1.024881522081925e-05    7.704851610699945e-05       4.2786469005975465e-06    7.133122637421123e-05         7.83671094294742e-06  4.2765462271498525e-06   9.727278137674064e-06   8.120806731466494e-05    2.00330632150425e-05  3.0409155250401913e-05   1.403224815086208e-05   8.287446712364267e-05  1.6185862520402026e-05   6.438459060904897e-05     8.946920893311696e-06    7.46651566354753e-05    1.2980058344035318e-05   6.582985163706311e-05      6.566286933678627e-06   8.128804518213104e-05     1.498755713313152e-05   73.89865866763276       2.4632886222544252                    -0.0                           0.0                          0.0                     0.0                  -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0         500.0               100.0              500.0              0.25              1000.0             5000.0       130.32335910471255               1.0                     0.004                                  100.0   1298.247054820873             1.3734390490136428e+27       4.699999999999999                     0.0   503155644.38767153      2.6564098213508602      2.585463796237183      2.6499454876664785  1.2193100080300877e+37   1.920399030691288e+36   5.7721437508216225e+32     1.9198218163162057e+36   8.287807556666279e+35   1.136431932463425e+37  132786466.64064094        79025473.8764995         53760992.76414143     370369195.432092        165583790.8874537         204785404.54463825   5.363904980041041e+53     9.2147403878806e+49    5.362983506002253e+53   9.204931156875158e-05    6.67528427080575e-05  2.5188183357963846e-05   7.713960488143014e-05   6.534632928045094e-05   7.966366755679492e-05   7.247848417936909e-05   8.628653996675274e-05   6.005572416033886e-05   7.448517195534546e-05   7.303892437276026e-05   3.101396226594616e-08   2.458264474962901e-06   3.124787179858725e-05    9.31549278231668e-05   8.423263693057853e-05    8.40729969951105e-05   8.219346785229417e-05   7.387449974430517e-05    6.24356811025012e-05   6.781660830654012e-05      7.976681655151842e-09      8.979892907437127e-07      2.631468475115451e-05      8.153069624536414e-05      9.309128058532561e-05      9.633605352150034e-05       9.32561532282386e-05   7.445782042567173e-05   7.226753026698657e-05   7.220985278142635e-05 
